ufn,fish_species,site_id,stom_proc_date,microscope_hours,stom_weight_full,stom_weight_empty,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,sex,count,length_max,length_min,length_avg,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment,taxa_info,prey_info,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,quality_level,fish_lab_qc_flag,fish_lab_qc_log,semsp_id,seine_id,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,fish_field_comments,fish_field_quality_flag,fish_field_quality_level,fish_field_quality_log,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,seine_qc_log,survey_date,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,secchi,ysi_bout,ctd_bout,zoop_bout,survey_type,survey_comments,year,yday
U1395,Pink,D07,2019-01-04,11,139.8,55.1,47.9,73.766,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,2,1.1,0.8,0.95,3,0.1,0.154,<1,N,,Euphausiidae,Euphausiidae_Furcilia,2016-02-22,None,Present,4.7,NA,NA,Approx length 70,"Thin muscle tissues, hemorhagged mouth",KI,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-6,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1395,Pink,D07,2019-01-04,11,139.8,55.1,47.9,73.766,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,,9,2.3,1.2,1.75,2,0.9,1.386,2 to 5,N,,Brachyura,Brachyura_Zoea,2016-02-22,None,Present,4.7,NA,NA,Approx length 70,"Thin muscle tissues, hemorhagged mouth",KI,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-6,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1395,Pink,D07,2019-01-04,11,139.8,55.1,47.9,73.766,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,,,5,1,0.5,0.75,3,0.1,0.154,<1,N,,Hyperiidae,Hyperiidae,2016-02-22,None,Present,4.7,NA,NA,Approx length 70,"Thin muscle tissues, hemorhagged mouth",KI,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-6,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1395,Pink,D07,2019-01-04,11,139.8,55.1,47.9,73.766,50-75%,62.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Egg,,23,0.4,0.3,0.35,1,0.1,0.154,<1,N,,Euphausiidae,Euphausiidae_Egg,2016-02-22,None,Present,4.7,NA,NA,Approx length 70,"Thin muscle tissues, hemorhagged mouth",KI,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-6,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1395,Pink,D07,2019-01-04,11,139.8,55.1,47.9,73.766,50-75%,62.5,Animalia,Arthropoda,Crustacea,,,,,,,,,,,344,0.8,0.3,0.55,3,8.4,12.936,<1,N,,Crustacea,Crustacea,2016-02-22,None,Present,4.7,NA,NA,Approx length 70,"Thin muscle tissues, hemorhagged mouth",KI,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-6,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1395,Pink,D07,2019-01-04,11,139.8,55.1,47.9,73.766,50-75%,62.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Tortanidae,Tortanus,discaudatus,,,1,1.9,1.9,1.9,1,0.1,0.154,1 to 2,N,,Tortanus_discaudatus,Tortanus_discaudatus,2016-02-22,None,Present,4.7,NA,NA,Approx length 70,"Thin muscle tissues, hemorhagged mouth",KI,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-6,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,19,3.3,1.9,2.6,1,1.3,2.002,2 to 5,N,,Oikopleura,Oikopleura,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Bryozoa,,,,,,,,,,Larvae,,5,0.6,0.5,0.55,1,0.1,0.154,<1,N,7 mm nematode outside stomach,Bryozoa,Bryozoa_Larvae,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Mollusca,,Gastropoda,Heterobranchia,Pteropoda,,,,,,Egg,,3,0.7,0.4,0.55,1,0.1,0.154,<1,N,,Pteropoda,Pteropoda_Egg,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Egg,,2,0.4,0.3,0.35,1,0.1,0.154,<1,N,,Euphausiidae,Euphausiidae_Egg,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Chromista,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,,,,,,,,,3,0.4,0.2,0.3,1,0.1,0.154,<1,N,,Coscinodiscophycidae,Coscinodiscophycidae,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,Juvenile,,3,0.8,0.4,0.6,2,0.1,0.154,<1,N,,Hyperiidae,Hyperiidae_Juvenile,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,,12,1.9,1.6,1.75,3,1.6,2.464,1 to 2,N,,Brachyura,Brachyura_Zoea,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,,Corycaeidae,Ditrichocorycaeus,anglicus,,,2,1,0.9,0.95,2,0.1,0.154,<1,N,,Ditrichocorycaeus_anglicus,Ditrichocorycaeus_anglicus,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,12,1.5,1.1,1.3,2,1.5,2.31,2 to 5,N,,Calanoida,Calanoida,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,,9,0.9,0.7,0.8,1,0.4,0.616,<1,N,,Balanus_crenatus,Balanus_crenatus_Cyprid,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,10,0.8,0.7,0.75,1,0.3,0.462,<1,N,,Balanus_glandula,Balanus_glandula_Cyprid,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Cyprid,,6,0.7,0.4,0.55,2,0.1,0.154,<1,N,,Balanomorpha,Balanomorpha_Cyprid,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Amphibalanus,improvisus,Cyprid,,2,0.5,0.5,0.5,1,0.1,0.154,<1,N,,Amphibalanus_improvisus,Amphibalanus_improvisus_Cyprid,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Juvenile,,1,0.5,0.5,0.5,1,0.1,0.154,<1,N,,Balanomorpha,Balanomorpha_Juvenile,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,Pleopis,polyphemoides,,,20,0.7,0.4,0.55,1,0.4,0.616,<1,N,,Pleopis_polyphemoides,Pleopis_polyphemoides,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,Pseudevadne,tergestina,,,50,1,0.6,0.8,1,1.5,2.31,<1,Estimated,Sample dried out overnight,Pseudevadne_tergestina,Pseudevadne_tergestina,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,Evadne,normanni,,,2,0.7,0.6,0.65,1,0.1,0.154,<1,Estimated,,Evadne_normanni,Evadne_normanni,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,,,,,250,1,0.5,0.75,2,5,7.7,<1,Estimated,,Podonidae,Podonidae,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,100,0.8,0.5,0.65,1,4,6.16,<1,Estimated,,Balanomorpha,Balanomorpha_Nauplii,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,150,0.7,0.4,0.55,2,3.5,5.39,<1,Estimated,,Balanomorpha,Balanomorpha_Nauplii,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
U1386,Pink,D07,2019-01-07,6,187.2,122.9,30.8,47.432,25-50%,37.5,Animalia,Arthropoda,Crustacea,,,,,,,,,,,300,1,0.3,0.65,3,13,20.02,<1,Estimated,,Crustacea,Crustacea,2016-02-22,None,Present,7,NA,88,No scales taken.,NA,CK,full1,lab_fine_2015,lportner_fine,Technicianmr,NA,NA,2015-05-21-D07-PI-2,DE115N2,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,DE115,2,targeted,50.18217,-125.1493,2015-05-21 13:00:00 PDT,17,NA,NA,NA,yes,30,200,8,10,10,50,1,1,0,0,NA,NA,SEMSP,First set (40 fish) released due to net collapse. Second set targeted different school.,,2015-05-21,"Carolyn Knapper, Luke Rogers, Kristi Inman, Samantha Crowley",none,0,2,10-15,NE,NA,NA,NA,2,4.2,1,NA,1,standard,NA,2015,141
