sampleID,site,location,region,date,depth,mesh,flowin,flowout,distance,duration,volume,vol.cor,sieve,fraction.proc,sizeclass,phylum,class,order,family,genus,species,plot.taxon.g,plot.taxon.d,plot.taxon,labID,stage,sex,length,count,totcount,abundance,lab.processor,processor.notes
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,2000,1,5-10,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,TBD,TBD,TBD,Clytia,NA,NA,5.9,5,5,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,2000,1,2-5,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Ctenophora,NA,TBD,TBD,TBD,Ctenophore,NA,NA,4,1,1,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,2000,1,5-10,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA,TBD,TBD,TBD,Eucalanus,NA,NA,5,1,1,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,2000,1,>10,Cnidaria,Hydrozoa,Leptomedusae,NA,NA,NA,TBD,TBD,TBD,Leptomedusae,NA,NA,19,1,1,TBD,Andrea Le,Tiaropsidae?
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,2000,1,5-10,Cnidaria,Hydrozoa,Leptomedusae,NA,NA,NA,TBD,TBD,TBD,Leuckartiara spp,NA,NA,7.75,7,7,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,TBD,TBD,TBD,Aetidius divergens,NA,NA,2.2,4,4,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,digitale,TBD,TBD,TBD,Aglantha digitale,NA,NA,3.7,1,1,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Annatiara,affinis,TBD,TBD,TBD,Annatiara affinis,NA,NA,2.7,2,2,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,marshallae,TBD,TBD,TBD,Calanus marshallae,NA,NA,3.5,21,21,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,TBD,TBD,TBD,Calanus pacificus,NA,NA,2.7,7,7,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,TBD,TBD,TBD,Centropages abdominalis,NA,F,<2,3,3,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,>10,Chaetognatha,NA,NA,NA,NA,NA,TBD,TBD,TBD,Chaetognath,NA,NA,13.5,2,2,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,TBD,TBD,TBD,Clytia,NA,NA,2.8,1,1,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,1-2,NA,NA,NA,NA,NA,NA,TBD,TBD,TBD,Egg (fish),NA,NA,<2,1,1,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,NA,NA,2.6,2,2,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA,TBD,TBD,TBD,Eucalanus,NA,NA,4.4,2,2,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,5-10,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA,TBD,TBD,TBD,Hyperiid (themisto),NA,NA,5.4,3,3,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Cnidaria,Hydrozoa,Leptomedusae,NA,NA,NA,TBD,TBD,TBD,Leuckartiara spp,NA,NA,3.25,2,2,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,TBD,TBD,TBD,Metridia,NA,NA,2.8,31,31,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,TBD,TBD,TBD,Pandalidae,NA,NA,3.25,7,7,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,NA,NA,TBD,TBD,TBD,Pinnotheridae,NA,NA,3.7,3,3,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,TBD,TBD,TBD,Pseudocalanus,NA,NA,<2,6,6,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,5-10,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,NA,TBD,TBD,TBD,Syllidae,NA,NA,6.25,3,3,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,TBD,TBD,TBD,Tortanus,NA,F,2.2,2,2,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,TBD,TBD,TBD,Acartia,NA,NA,<2,34,1133.333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,TBD,TBD,TBD,Aetidius divergens,<C5,NA,<2,1,33.33333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,TBD,TBD,TBD,Barnacle nauplius,nauplius,NA,<2,20,666.6666667,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,TBD,TBD,TBD,Calanus pacificus,<C5,NA,<2,3,100,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,TBD,TBD,TBD,Centropages abdominalis,<C5,NA,<2,3,100,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Arthropoda,Maxillipoda,NA,NA,NA,NA,TBD,TBD,TBD,Copepod nauplius,nauplius,NA,<2,6,200,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,TBD,TBD,TBD,Copepodite,C3,NA,<2,6,200,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,TBD,TBD,TBD,Copepodite,C2,NA,<2,2,66.66666667,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,TBD,TBD,TBD,Copepodite,C1,NA,<2,5,166.6666667,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Arthropoda,Maxillopoda,Cyclopoida,Corycaeidae,Corycaeus,NA,TBD,TBD,TBD,Corycaeus,NA,NA,<2,49,1633.333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,TBD,TBD,TBD,Cyprid,NA,NA,<2,13,433.3333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,NA,NA,NA,NA,NA,NA,TBD,TBD,TBD,Egg (oily),NA,NA,<2,4,133.3333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,<C5,NA,<2,2,66.66666667,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,TBD,TBD,TBD,Euphausiid calytopsis,NA,NA,<2,19,633.3333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,TBD,TBD,TBD,Evadne,NA,NA,<2,8,266.6666667,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,2-5,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,TBD,TBD,TBD,Gammarid,NA,NA,2.25,2,66.66666667,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Mollusca,Gastropoda,NA,NA,NA,NA,TBD,TBD,TBD,Gastropod egg,NA,NA,<2,4,133.3333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Mollusca,Gastropoda,NA,NA,NA,NA,TBD,TBD,TBD,Gastropod veliger,veliger,NA,<2,1,33.33333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,TBD,TBD,TBD,Harpacticoid,NA,NA,<2,2,66.66666667,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Cnidaria,Hydrozoa,NA,NA,NA,NA,TBD,TBD,TBD,Hydromedusae,NA,NA,<2,6,200,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,2-5,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA,TBD,TBD,TBD,Metridia,NA,NA,2,11,366.6666667,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,TBD,TBD,TBD,Oikopleura,NA,NA,<2,11,366.6666667,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona,NA,TBD,TBD,TBD,Oithona,NA,NA,<2,10,333.3333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,2-5,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,TBD,TBD,TBD,Pandalidae,NA,NA,2.4,2,66.66666667,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,TBD,TBD,TBD,Paracalanus,NA,NA,<2,49,1633.333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,TBD,TBD,TBD,Pseudocalanus,NA,NA,<2,97,3233.333333,TBD,Andrea Le,
JSPK1123,J06,TBD,TBD,2016-06-11,Zero,250um,660717,663383,TBD,0:01:59,15.37479845,TBD,250,0.03,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,TBD,TBD,TBD,Tortanus,<C5,NA,<2,1,33.33333333,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,2000,1,>10,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,victoria,TBD,TBD,TBD,Aequorea victoria,NA,NA,12,1,1,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,2000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,platyhedos,TBD,TBD,TBD,Amphinema platyhedos,NA,NA,6.9,1,1,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,2000,1,5-10,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Ctenophora,NA,TBD,TBD,TBD,Ctenophore,NA,NA,9.7,1,1,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,1000,1,2-5,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,TBD,TBD,TBD,Clytia,NA,NA,4.5,3,3,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,1000,1,1-2,NA,NA,NA,NA,NA,NA,TBD,TBD,TBD,Egg (fish),NA,NA,<2,2,2,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,NA,M,3.1,1,1,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,C5,NA,2.8,1,1,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,TBD,TBD,TBD,Pandalidae,NA,NA,3.5,2,2,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,TBD,TBD,TBD,Acartia,NA,NA,<2,2,200,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,TBD,TBD,TBD,Barnacle nauplius,nauplius,NA,<2,23,2300,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Mollusca,Bivalvia,NA,NA,NA,NA,TBD,TBD,TBD,Bivalve veliger,veliger,NA,<2,6,600,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Bryozoa,NA,NA,NA,NA,NA,TBD,TBD,TBD,Bryozoa,NA,NA,<2,4,400,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,2-5,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,TBD,TBD,TBD,Clytia,NA,NA,2,1,100,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Arthropoda,Maxillopoda,Cyclopoida,Corycaeidae,Corycaeus,NA,TBD,TBD,TBD,Corycaeus,NA,NA,<2,1,100,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,TBD,TBD,TBD,Cyprid,NA,NA,<2,2,200,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Echinodermata,NA,NA,NA,NA,NA,TBD,TBD,TBD,Echinodermata,NA,NA,<2,9,900,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,NA,NA,NA,NA,NA,NA,TBD,TBD,TBD,Egg (oily),NA,NA,<2,1,100,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,TBD,TBD,TBD,Euphausiid calytopsis,NA,NA,<2,1,100,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,TBD,TBD,TBD,Evadne,NA,NA,<2,215,21500,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Mollusca,Gastropoda,NA,NA,NA,NA,TBD,TBD,TBD,Gastropod egg,NA,NA,<2,1,100,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,1-2,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,TBD,TBD,TBD,Oikopleura,NA,NA,<2,11,1100,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,1-2,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,TBD,TBD,TBD,Paracalanus,NA,NA,<2,24,2400,TBD,Andrea Le,
QPK1043,D07,TBD,TBD,2015-06-07,Zero,250um,86160,88845,TBD,0:03:01,14.3561305,TBD,250,0.01,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Podon,NA,TBD,TBD,TBD,Podon,NA,NA,<2,44,4400,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,2000,1,>10,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,victoria,TBD,TBD,TBD,Aequorea victoria,NA,NA,14,1,1,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,2000,1,2-5,Cnidaria,Hydrozoa,Anthoathecata,Halimedusidae,Halimedusa,typus,TBD,TBD,TBD,Halimedusa typus,NA,NA,3.9,1,1,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,2000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Sarsia,NA,TBD,TBD,TBD,Sarsia,NA,NA,5,1,1,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,1000,1,1-2,NA,NA,NA,NA,NA,NA,TBD,TBD,TBD,Egg (fish),NA,NA,<2,1,1,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,NA,F,4,1,1,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,TBD,TBD,TBD,Epilabidocera longipedata,C5,NA,2.2,1,1,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,1000,1,2-5,Cnidaria,Hydrozoa,Anthoathecata,Halimedusidae,Halimedusa,typus,TBD,TBD,TBD,Halimedusa typus,NA,NA,3.5,1,1,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,<1,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,TBD,TBD,TBD,Acartia,NA,NA,<2,17,1700,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,TBD,TBD,TBD,Barnacle nauplius,nauplius,NA,<2,127,12700,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,<1,Mollusca,Bivalvia,NA,NA,NA,NA,TBD,TBD,TBD,Bivalve veliger,veliger,NA,<2,8,800,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,<1,Bryozoa,NA,NA,NA,NA,NA,TBD,TBD,TBD,Bryozoa,NA,NA,<2,1,100,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,1-2,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA,TBD,TBD,TBD,Cancridae,NA,NA,<2,1,100,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,TBD,TBD,TBD,Centropages abdominalis,NA,NA,<2,1,100,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,TBD,TBD,TBD,Centropages abdominalis,NA,M,<2,1,100,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,<1,Arthropoda,Maxillipoda,NA,NA,NA,NA,TBD,TBD,TBD,Copepod nauplius,nauplius,NA,<2,11,1100,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,1-2,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,TBD,TBD,TBD,Copepodite,C1,NA,<2,1,100,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,<1,Arthropoda,Maxillopoda,Cyclopoida,Corycaeidae,Corycaeus,NA,TBD,TBD,TBD,Corycaeus,NA,NA,<2,11,1100,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,TBD,TBD,TBD,Cyprid,NA,NA,<2,21,2100,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,<1,NA,NA,NA,NA,NA,NA,TBD,TBD,TBD,Egg (oily),NA,NA,<2,76,7600,TBD,Andrea Le,
QPK711,D07,TBD,TBD,2016-05-19,Zero,250um,294353,294814,TBD,0:02:11,2.45899521,TBD,250,0.01,<1,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,TBD,TBD,TBD,Euphausiid calytopsis,NA,NA,<2,1,100,TBD,Andrea Le,
