project,action,seine_id,date,work_area,survey,site_id,UFN,semsp_id,jsp_survey_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,date_processed,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,analysis_planned,dissection_status,lice_collection_protocol,lice_id_protocol,analyzing_lab,quality_level,comments,quality_log,sampling_week
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3837,2016-06-09-J02-PI-2,JE264,PI,NA,NA,NA,NA,NA,NA,2017-03-19,NONE,PRESENT,18.1,115,120,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3839,2016-06-09-J02-PI-1,JE264,PI,NA,NA,NA,NA,NA,NA,2017-03-20,NONE,PRESENT,8.6,92,96,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA,09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3840,2016-06-09-J02-PI-9,JE264,PI,NA,NA,NA,NA,NA,NA,2017-03-20,NONE,PRESENT,27.2,130,135,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE264N1,2016-06-09,JOHNSTONE STRAIT,JS_N,J02,U3835,2016-06-09-J02-PI-3,JE264,PI,NA,NA,NA,NA,NA,NA,2017-03-19,NONE,PRESENT,12.6,106,111,NA,Only 1 otolith,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5270,2016-06-10-J04-CU-6,JE267,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,9.7,94,99,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5374,2016-06-10-J04-PI-6,JE267,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,15.1,113,118,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5373,2016-06-10-J04-PI-4,JE267,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,13.3,112,117,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5372,2016-06-10-J04-PI-7,JE267,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,14.2,108,113,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5370,2016-06-10-J04-PI-9,JE267,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,12.8,108,113,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5367,2016-06-10-J04-PI-3,JE267,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,13.6,111,116,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5366,2016-06-10-J04-PI-5,JE267,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,12,105,110,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5371,2016-06-10-J04-PI-1,JE267,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,11.4,107,111,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5369,2016-06-10-J04-PI-8,JE267,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,11.2,105,109,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5368,2016-06-10-J04-PI-2,JE267,PI,NA,NA,NA,NA,NA,NA,2018-10-12,NONE,PRESENT,13.6,111,115,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5271,2016-06-10-J04-CU-4,JE267,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,14.5,110,115,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5269,2016-06-10-J04-CU-5,JE267,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,14.5,106,112,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5268,2016-06-10-J04-CU-3,JE267,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,12.3,105,110,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5267,2016-06-10-J04-CU-2,JE267,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,14.2,109,114,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5266,2016-06-10-J04-CU-10,JE267,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,11.2,102,107,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5265,2016-06-10-J04-CU-7,JE267,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,14.8,110,115,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5264,2016-06-10-J04-CU-8,JE267,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,15.3,117,123,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5263,2016-06-10-J04-CU-9,JE267,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,14.2,113,118,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE267N1,2016-06-10,JOHNSTONE STRAIT,JS_N,J04,U5262,2016-06-10-J04-CU-1,JE267,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,15.5,116,123,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5380,2016-06-10-J08-PI-5,JE268,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,14.2,108,113,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5379,2016-06-10-J08-PI-2,JE268,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,12.6,108,113,NA,Did not take DNA sample,Tail is brused,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5376,2016-06-10-J08-PI-7,JE268,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,10.8,101,106,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5375,2016-06-10-J08-PI-9,JE268,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,12.3,105,110,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5384,2016-06-10-J08-PI-8,JE268,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,13,103,109,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5383,2016-06-10-J08-PI-3,JE268,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,12.3,107,112,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5382,2016-06-10-J08-PI-1,JE268,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,12.5,106,110,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5381,2016-06-10-J08-PI-4,JE268,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,13.3,112,116,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5378,2016-06-10-J08-PI-6,JE268,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,15.5,114,119,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5377,2016-06-10-J08-PI-10,JE268,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,16.7,118,124,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5212,2016-06-10-J08-CU-8,JE268,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,17,115,120,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5211,2016-06-10-J08-CU-6,JE268,CU,NA,NA,NA,NA,NA,NA,2018-10-02,NONE,PRESENT,14.8,108,114,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5220,2016-06-10-J08-CU-10,JE268,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,16,112,118,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5219,2016-06-10-J08-CU-2,JE268,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,14.4,108,113,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5218,2016-06-10-J08-CU-1,JE268,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,13.2,105,110,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5217,2016-06-10-J08-CU-4,JE268,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,13,102,107,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5216,2016-06-10-J08-CU-5,JE268,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,13.4,106,111,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5215,2016-06-10-J08-CU-9,JE268,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,17.8,116,122,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5214,2016-06-10-J08-CU-7,JE268,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,15.5,112,116,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE268N1,2016-06-10,JOHNSTONE STRAIT,JS_S,J08,U5213,2016-06-10-J08-CU-3,JE268,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,14.3,108,113,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5160,2016-06-11-J06-CU-7,JE269,CU,NA,NA,NA,NA,NA,NA,2018-09-28,NONE,PRESENT,14.7,110,115,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5159,2016-06-11-J06-CU-6,JE269,CU,NA,NA,NA,NA,NA,NA,2018-09-28,NONE,PRESENT,13.8,108,113,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5157,2016-06-11-J06-CU-4,JE269,CU,NA,NA,NA,NA,NA,NA,2018-09-28,NONE,PRESENT,15.9,112,117,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5152,2016-06-11-J06-CU-8,JE269,CU,NA,NA,NA,NA,NA,NA,2018-09-27,NONE,PRESENT,17.4,117,122,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5151,2016-06-11-J06-CU-1,JE269,CU,NA,NA,NA,NA,NA,NA,2018-09-27,NONE,PRESENT,12.3,106,111,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5286,2016-06-11-J06-PI-6,JE269,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,14.6,111,115,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5285,2016-06-11-J06-PI-3,JE269,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,15.7,113,117,NA,Did not take DNA sample,nematode on stomach,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5284,2016-06-11-J06-PI-4,JE269,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,12.4,103,107,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5283,2016-06-11-J06-PI-5,JE269,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,13.7,110,115,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5282,2016-06-11-J06-PI-1,JE269,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,14.7,111,115,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5281,2016-06-11-J06-PI-8,JE269,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,14.2,111,115,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5280,2016-06-11-J06-PI-10,JE269,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,13,105,109,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5279,2016-06-11-J06-PI-7,JE269,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,13.6,112,117,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5278,2016-06-11-J06-PI-9,JE269,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,17,117,121,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5277,2016-06-11-J06-PI-2,JE269,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,10.6,105,110,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5158,2016-06-11-J06-CU-3,JE269,CU,NA,NA,NA,NA,NA,NA,2018-09-28,NONE,PRESENT,18.6,116,121,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5156,2016-06-11-J06-CU-5,JE269,CU,NA,NA,NA,NA,NA,NA,2018-09-28,NONE,PRESENT,15.9,115,120,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5155,2016-06-11-J06-CU-9,JE269,CU,NA,NA,NA,NA,NA,NA,2018-09-27,NONE,PRESENT,16.7,116,121,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5154,2016-06-11-J06-CU-10,JE269,CU,NA,NA,NA,NA,NA,NA,2018-09-27,NONE,PRESENT,15.9,116,121,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE269N1,2016-06-11,JOHNSTONE STRAIT,JS_N,J06,U5153,2016-06-11-J06-CU-2,JE269,CU,NA,NA,NA,NA,NA,NA,2018-09-27,NONE,PRESENT,26.9,133,139,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5187,2016-06-11-J07-CU-8,JE270,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,14.7,111,116,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5185,2016-06-11-J07-CU-9,JE270,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,10.3,99,104,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5182,2016-06-11-J07-CU-5,JE270,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,18.7,114,119,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
