ufn,fish_species,stom_proc_date,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,taxa_detail_calc,sex,count,length_max,length_min,length_ave,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment,processor
U5377,Pink,2019-04-04,69.5,107.03,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Mesocalanus,tenuicornis,NA,Mesocalanus_tenuicornis,NA,1,2.4,2.4,2.4,1,0.3,0.462,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Detritus,NA,NA,Detritus,NA,4,1.5,0.8,1.15,2,0.2,0.308,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Chordata,Verbrata,Actinopterygii,NA,Pleuronectiformes,NA,NA,Pleuronectidae,NA,NA,Egg,Pleuronectidae_Egg,NA,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Chaetognatha,NA,Sagittoidea,NA,NA,NA,NA,NA,NA,NA,NA,Sagittoidea,NA,1,2,2,2,3,0.6,0.924,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Caridea,Pandalidae,NA,NA,Zoea,Pandalidae_Zoea,NA,1,4.5,4.5,4.5,2,0.5,0.77,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Pinnotheridae,NA,NA,Zoea,Pinnotheridae_Zoea,NA,2,2.5,1.8,2.15,2,1,1.54,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,NA,4,2,1,1.5,3,1.4,2.156,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,6,3.2,2,2.6,1,1,1.54,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,4,2,1.7,1.85,2,0.9,1.386,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,1,1.3,1.3,1.3,3,0.1,0.154,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,Harpacticidae,Harpacticus,NA,NA,Harpacticus,NA,4,1.2,0.9,1.05,1,0.1,0.154,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pontellidae,Epilabidocera,longipedata,NA,Epilabidocera_longipedata,NA,9,3.5,3,3.25,2,7.4,11.396,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,2,3.9,3.7,3.8,1,2.6,4.004,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,10,4,3.2,3.6,2,9.2,14.168,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,5,3,2.5,2.75,2,2.6,4.004,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,14,2.6,2,2.3,3,9.5,14.63,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Aetideidae,Aetideus,divergens,NA,Aetideus_divergens,NA,25,2.1,1.5,1.8,1,8.1,12.474,2 to 5,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Aetideidae,Aetideus,divergens,NA,Aetideus_divergens,NA,27,1.9,1.2,1.55,2,5.2,8.008,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Tortanidae,Tortanus,discaudatus,NA,Tortanus_discaudatus,NA,17,2,1.5,1.75,1,3.3,5.082,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Tortanidae,Tortanus,discaudatus,NA,Tortanus_discaudatus,NA,5,1.7,1.4,1.55,2,0.7,1.078,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Centropagidae,Centropages,abdominalis,NA,Centropages_abdominalis,NA,5,2.1,1.5,1.8,1,0.6,0.924,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Centropagidae,Centropages,abdominalis,NA,Centropages_abdominalis,NA,6,2,1.5,1.75,2,0.9,1.386,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,12,1.8,1.4,1.6,1,1,1.54,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,44,1.8,1,1.4,2,3,4.62,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,89,2,1,1.5,2,6.2,9.548,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,Animalia,Arthropoda,Crustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacea,NA,51,2,1,1.5,4,10.7,16.478,1 to 2,N,NA,VF
U5378,Pink,2019-04-05,84.9,130.746,0-25%,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Goop,NA,NA,Goop,NA,1,1,0.5,0.75,4,0.1,0.154,<1,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Detritus,NA,NA,Detritus,NA,3,1.1,0.6,0.85,2,0.1,0.154,<1,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,NA,Diptera,NA,NA,NA,NA,NA,NA,Diptera,NA,1,2,1,1.5,3,0.4,0.616,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,NA,Themisto_pacifica,NA,1,1.8,1.8,1.8,1,0.4,0.616,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Pinnotheridae,Pinnotheres,NA,Megalopa,Pinnotheres_Megalopa,NA,1,2.3,2.3,2.3,1,0.8,1.232,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Cancridae,Cancer,oregonensis,Zoea_III,Cancer_oregonensis_Zoea_III,NA,1,3.3,3.3,3.3,1,0.7,1.078,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Panopeidae,Lophopanopeus,bellus,Zoea_IV,Lophopanopeus_bellus_Zoea_IV,NA,1,2.7,2.7,2.7,1,0.9,1.386,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,7,2,1.3,1.65,1,0.6,0.924,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,3,0.9,0.8,0.85,1,0.1,0.154,<1,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,4,2.5,2,2.25,2,0.2,0.308,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,7,1,0.8,0.9,2,0.1,0.154,<1,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,NA,1,1.4,1.4,1.4,2,0.1,0.154,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,10,4.3,3,3.65,1,2.1,3.234,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,6,4.6,2,3.3,2,0.9,1.386,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,8,2,1,1.5,3,1.2,1.848,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,glandula,Cyprid,Balanus_glandula_Cyprid,NA,1,0.8,0.8,0.8,1,0.1,0.154,<1,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Molt,Balanomorpha_Molt,NA,1,4.9,2,3.45,2,1,1.54,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,NA,NA,Miraciidae,Sarsamphiascus,NA,NA,Sarsamphiascus,NA,1,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pontellidae,Epilabidocera,longipedata,NA,Epilabidocera_longipedata,NA,8,4.5,2.2,3.35,1,7.4,11.396,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pontellidae,Epilabidocera,longipedata,NA,Epilabidocera_longipedata,NA,5,2,2,2,2,2.7,4.158,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,16,3.9,3.2,3.55,1,17.3,26.642,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,32,3.9,3.2,3.55,2,24.4,37.576,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,4,2.9,2.5,2.7,1,2.2,3.388,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,32,3,2.5,2.75,2,13.5,20.79,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,51,3,2,2.5,3,31,47.74,2 to 5,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Aetideidae,Aetideus,divergens,NA,Aetideus_divergens,NA,3,1.9,1.3,1.6,1,0.1,0.154,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Centropagidae,Centropages,abdominalis,NA,Centropages_abdominalis,NA,4,2.1,1.5,1.8,1,0.3,0.462,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Tortanidae,Tortanus,discaudatus,NA,Tortanus_discaudatus,M,2,1.9,1.8,1.85,1,0.1,0.154,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Acartiidae,Acartia,longiremis,NA,Acartia_longiremis,NA,1,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,23,1.7,1.3,1.5,1,1.6,2.464,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,139,1.8,1,1.4,2,8.4,12.936,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,131,1.8,1,1.4,2,6,9.24,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,Copepoda,NA,47,1.3,1,1.15,4,9.2,14.168,1 to 2,N,NA,VF
U5379,Pink,2019-04-08,151.7,233.618,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Mesocalanus,tenuicornis,NA,Mesocalanus_tenuicornis,NA,5,2.3,2,2.15,1,0.5,0.77,2 to 5,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Chromista,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,NA,NA,NA,NA,NA,NA,NA,Coscinodiscophycidae,NA,1,0.2,0.2,0.2,1,0.1,0.154,<1,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Mollusca,NA,Gastropoda,Heterobranchia,Pteropoda,NA,NA,NA,NA,NA,Veliger,Pteropoda_Veliger,NA,1,0.6,0.6,0.6,1,0.1,0.154,<1,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Panopeidae,Lophopanopeus,bellus,Zoea_I,Lophopanopeus_bellus_Zoea_I,NA,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Cancridae,Cancer,gracilis,Zoea_II,Cancer_gracilis_Zoea_II,NA,1,1.5,1.5,1.5,1,0.1,0.154,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Zoea,Brachyura_Zoea,NA,5,1.7,1.7,1.7,2,0.2,0.308,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Pinnotheridae,NA,NA,Zoea,Pinnotheridae_Zoea,NA,1,1.3,1.3,1.3,2,0.1,0.154,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,7,2.5,2,2.25,1,1.1,1.694,2 to 5,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,3,1.6,1.2,1.4,1,0.1,0.154,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,5,1,0.7,0.85,1,0.1,0.154,<1,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,16,2,1.2,1.6,2,1.3,2.002,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Calyptopis,Euphausiidae_Calyptopis,NA,12,1,0.7,0.85,2,0.4,0.616,<1,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,10,3.8,2,2.9,1,1.9,2.926,2 to 5,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,7,2.7,2,2.35,2,0.7,1.078,2 to 5,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,NA,NA,Euphausiidae,NA,NA,Furcilia,Euphausiidae_Furcilia,NA,5,1.5,1,1.25,3,0.5,0.77,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Molt,Balanomorpha_Molt,NA,1,1.1,1.1,1.1,2,0.1,0.154,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,glandula,Cyprid,Balanus_glandula_Cyprid,NA,1,0.8,0.8,0.8,1,0.1,0.154,<1,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,1,3.5,3.5,3.5,1,1,1.54,2 to 5,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,marshallae,NA,Calanus_marshallae,NA,10,3.2,3.2,3.2,2,5.8,8.932,2 to 5,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Nauplii,Balanomorpha_Nauplii,NA,1,0.5,0.5,0.5,1,0.1,0.154,<1,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,6,3,2.5,2.75,1,2.5,3.85,2 to 5,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,NA,2,2.5,2.5,2.5,2,0.6,0.924,2 to 5,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Mesocalanus,tenuicornis,NA,Mesocalanus_tenuicornis,NA,6,2.3,1.8,2.05,1,1.7,2.618,2 to 5,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,28,2,2,2,3,11.9,18.326,2 to 5,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Tortanidae,Tortanus,discaudatus,NA,Tortanus_discaudatus,M,2,2,1.5,1.75,1,0.1,0.154,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Centropagidae,Centropages,abdominalis,NA,Centropages_abdominalis,M,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Acartiidae,Acartia,longiremis,NA,Acartia_longiremis,NA,5,1.5,1.2,1.35,1,0.3,0.462,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,56,1.7,1.2,1.45,1,4.9,7.546,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Pseudocalananidae,Pseudocalanus,NA,NA,Pseudocalanus,NA,140,1.8,1,1.4,2,9.6,14.784,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,NA,187,1.9,1,1.45,2,9.4,14.476,1 to 2,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,Copepoda,NA,46,1,0.5,0.75,4,4.8,7.392,<1,N,NA,VF
U5380,Pink,2019-04-09,62.1,95.634,0-25%,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Goop,NA,NA,Goop,NA,1,1,0.5,0.75,4,1.2,1.848,<1,N,NA,VF
U5381,Pink,2019-04-10,27.5,42.35,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,NA,NA,NA,Megalopa,Brachyura_Megalopa,NA,1,1.8,1.8,1.8,3,0.4,0.616,1 to 2,N,NA,VF
